iter	Passed	Remaining
9456	34099	1957
9457	34102	1954
9458	34106	1950
9459	34109	1947
9460	34112	1943
9461	34114	1939
9462	34117	1936
9463	34120	1932
9464	34125	1928
9465	34127	1925
9466	34130	1921
9467	34133	1917
9468	34137	1914
9469	34140	1910
9470	34142	1907
9471	34145	1903
9472	34148	1899
9473	34151	1896
9474	34154	1892
9475	34157	1888
9476	34160	1885
9477	34164	1881
9478	34167	1877
9479	34170	1874
9480	34173	1870
9481	34176	1867
9482	34180	1863
9483	34183	1859
9484	34186	1856
9485	34189	1852
9486	34192	1848
9487	34195	1845
9488	34199	1841
9489	34202	1838
9490	34206	1834
9491	34210	1830
9492	34213	1827
9493	34216	1823
9494	34219	1819
9495	34222	1816
9496	34225	1812
9497	34228	1809
9498	34232	1805
9499	34235	1801
9500	34239	1798
9501	34244	1794
9502	34247	1791
9503	34250	1787
9504	34254	1783
9505	34257	1780
9506	34260	1776
9507	34263	1772
9508	34266	1769
9509	34269	1765
9510	34272	1762
9511	34275	1758
9512	34278	1754
9513	34281	1751
9514	34285	1747
9515	34288	1743
9516	34292	1740
9517	34296	1736
9518	34301	1733
9519	34304	1729
9520	34307	1726
9521	34312	1722
9522	34315	1718
9523	34318	1715
9524	34321	1711
9525	34325	1707
9526	34328	1704
9527	34331	1700
9528	34334	1697
9529	34337	1693
9530	34341	1689
9531	34344	1686
9532	34347	1682
9533	34350	1678
9534	34354	1675
9535	34357	1671
9536	34360	1668
9537	34363	1664
9538	34366	1660
9539	34369	1657
9540	34372	1653
9541	34375	1649
9542	34378	1646
9543	34381	1642
9544	34384	1639
9545	34386	1635
9546	34390	1631
9547	34393	1628
9548	34395	1624
9549	34399	1620
9550	34406	1617
9551	34412	1613
9552	34415	1610
9553	34419	1606
9554	34422	1603
9555	34425	1599
9556	34428	1595
9557	34432	1592
9558	34435	1588
9559	34437	1585
9560	34440	1581
9561	34445	1577
9562	34448	1574
9563	34451	1570
9564	34456	1567
9565	34460	1563
9566	34463	1559
9567	34467	1556
9568	34472	1552
9569	34475	1549
9570	34478	1545
9571	34481	1541
9572	34485	1538
9573	34490	1534
9574	34495	1531
9575	34503	1527
9576	34509	1524
9577	34514	1520
9578	34518	1517
9579	34522	1513
9580	34527	1509
9581	34531	1506
9582	34535	1502
9583	34539	1499
9584	34546	1495
9585	34552	1492
9586	34559	1488
9587	34568	1485
9588	34573	1481
9589	34582	1478
9590	34588	1474
9591	34592	1471
9592	34597	1467
9593	34603	1464
9594	34612	1460
9595	34615	1457
9596	34619	1453
9597	34622	1450
9598	34625	1446
9599	34629	1442
9600	34633	1439
9601	34637	1435
9602	34640	1432
9603	34643	1428
9604	34648	1424
9605	34651	1421
9606	34655	1417
9607	34658	1414
9608	34662	1410
9609	34665	1406
9610	34668	1403
9611	34672	1399
9612	34675	1395
9613	34678	1392
9614	34681	1388
9615	34684	1385
9616	34689	1381
9617	34691	1377
9618	34695	1374
9619	34698	1370
9620	34702	1367
9621	34705	1363
9622	34707	1359
9623	34710	1356
9624	34715	1352
9625	34719	1348
9626	34721	1345
9627	34725	1341
9628	34728	1338
9629	34732	1334
9630	34735	1330
9631	34738	1327
9632	34741	1323
9633	34744	1319
9634	34747	1316
9635	34750	1312
9636	34753	1309
9637	34756	1305
9638	34760	1301
9639	34763	1298
9640	34768	1294
9641	34771	1291
9642	34775	1287
9643	34782	1283
9644	34786	1280
9645	34794	1276
9646	34803	1273
9647	34811	1270
9648	34815	1266
9649	34822	1262
9650	34825	1259
9651	34828	1255
9652	34832	1252
9653	34835	1248
9654	34839	1244
9655	34842	1241
9656	34845	1237
9657	34851	1234
9658	34855	1230
9659	34858	1226
9660	34861	1223
9661	34865	1219
9662	34868	1216
9663	34871	1212
9664	34877	1208
9665	34880	1205
9666	34883	1201
9667	34886	1198
9668	34890	1194
9669	34894	1190
9670	34897	1187
9671	34899	1183
9672	34905	1179
9673	34909	1176
9674	34914	1172
9675	34917	1169
9676	34921	1165
9677	34924	1161
9678	34928	1158
9679	34930	1154
9680	34933	1151
9681	34936	1147
9682	34940	1143
9683	34942	1140
9684	34946	1136
9685	34948	1132
9686	34953	1129
9687	34955	1125
9688	34958	1122
9689	34961	1118
9690	34966	1114
9691	34969	1111
9692	34972	1107
9693	34974	1104
9694	34979	1100
9695	34982	1096
9696	34985	1093
9697	34987	1089
9698	34992	1085
9699	34998	1082
9700	35004	1078
9701	35011	1075
9702	35016	1071
9703	35027	1068
9704	35030	1064
9705	35035	1061
9706	35038	1057
9707	35041	1053
9708	35044	1050
9709	35050	1046
9710	35054	1043
9711	35057	1039
9712	35061	1035
9713	35066	1032
9714	35071	1028
9715	35074	1025
9716	35078	1021
9717	35081	1018
9718	35084	1014
9719	35089	1010
9720	35093	1007
9721	35097	1003
9722	35100	999
9723	35105	996
9724	35108	992
9725	35112	989
9726	35117	985
9727	35122	982
9728	35125	978
9729	35130	974
9730	35133	971
9731	35136	967
9732	35141	964
9733	35144	960
9734	35147	956
9735	35151	953
9736	35155	949
9737	35161	946
9738	35165	942
9739	35173	938
9740	35178	935
9741	35183	931
9742	35186	928
9743	35189	924
9744	35192	920
9745	35196	917
9746	35200	913
9747	35203	910
9748	35206	906
9749	35214	902
9750	35222	899
9751	35229	895
9752	35237	892
9753	35244	888
9754	35251	885
9755	35257	881
9756	35260	878
9757	35263	874
9758	35271	871
9759	35274	867
9760	35277	863
9761	35281	860
9762	35285	856
9763	35289	852
9764	35292	849
9765	35303	845
9766	35307	842
9767	35313	838
9768	35319	835
9769	35323	831
9770	35326	827
9771	35329	824
9772	35332	820
9773	35338	817
9774	35340	813
9775	35344	809
9776	35347	806
9777	35350	802
9778	35354	798
9779	35357	795
9780	35360	791
9781	35363	788
9782	35366	784
9783	35369	780
9784	35373	777
9785	35377	773
9786	35380	770
9787	35383	766
9788	35386	762
9789	35391	759
9790	35395	755
9791	35398	751
9792	35403	748
9793	35407	744
9794	35411	741
9795	35415	737
9796	35419	733
9797	35422	730
9798	35425	726
9799	35427	723
9800	35431	719
9801	35434	715
9802	35437	712
9803	35440	708
9804	35445	704
9805	35448	701
9806	35451	697
9807	35453	694
9808	35459	690
9809	35462	686
9810	35465	683
9811	35468	679
9812	35472	675
9813	35475	672
9814	35478	668
9815	35481	665
9816	35484	661
9817	35488	657
9818	35492	654
9819	35499	650
9820	35503	647
9821	35507	643
9822	35512	639
9823	35515	636
9824	35521	632
9825	35527	629
9826	35531	625
9827	35535	621
9828	35542	618
9829	35548	614
9830	35554	611
9831	35557	607
9832	35562	603
9833	35567	600
9834	35571	596
9835	35574	593
9836	35578	589
9837	35582	585
9838	35587	582
9839	35591	578
9840	35599	575
9841	35603	571
9842	35615	568
9843	35626	564
9844	35630	560
9845	35637	557
9846	35641	553
9847	35645	550
9848	35653	546
9849	35658	543
9850	35665	539
9851	35670	535
9852	35674	532
9853	35679	528
9854	35683	525
9855	35687	521
9856	35694	517
9857	35699	514
9858	35704	510
9859	35709	507
9860	35715	503
9861	35723	499
9862	35728	496
9863	35732	492
9864	35735	489
9865	35738	485
9866	35742	481
9867	35747	478
9868	35750	474
9869	35753	470
9870	35756	467
9871	35760	463
9872	35763	460
9873	35765	456
9874	35769	452
9875	35772	449
9876	35776	445
9877	35778	441
9878	35781	438
9879	35785	434
9880	35788	431
9881	35791	427
9882	35794	423
9883	35797	420
9884	35800	416
9885	35803	412
9886	35806	409
9887	35810	405
9888	35813	401
9889	35816	398
9890	35819	394
9891	35822	391
9892	35827	387
9893	35830	383
9894	35834	380
9895	35838	376
9896	35841	373
9897	35844	369
9898	35847	365
9899	35851	362
9900	35853	358
9901	35856	354
9902	35859	351
9903	35863	347
9904	35865	343
9905	35868	340
9906	35871	336
9907	35876	333
9908	35879	329
9909	35883	325
9910	35887	322
9911	35891	318
9912	35893	315
9913	35896	311
9914	35899	307
9915	35903	304
9916	35906	300
9917	35909	296
9918	35913	293
9919	35916	289
9920	35919	286
9921	35922	282
9922	35925	278
9923	35928	275
9924	35933	271
9925	35936	267
9926	35939	264
9927	35943	260
9928	35946	257
9929	35949	253
9930	35952	249
9931	35956	246
9932	35959	242
9933	35962	238
9934	35964	235
9935	35968	231
9936	35970	228
9937	35973	224
9938	35976	220
9939	35979	217
9940	35984	213
9941	35987	209
9942	35991	206
9943	35994	202
9944	35997	199
9945	36000	195
9946	36003	191
9947	36006	188
9948	36010	184
9949	36013	180
9950	36016	177
9951	36019	173
9952	36024	170
9953	36027	166
9954	36031	162
9955	36035	159
9956	36039	155
9957	36043	152
9958	36046	148
9959	36050	144
9960	36053	141
9961	36057	137
9962	36060	133
9963	36063	130
9964	36066	126
9965	36069	123
9966	36077	119
9967	36080	115
9968	36082	112
9969	36086	108
9970	36089	104
9971	36092	101
9972	36095	97
9973	36098	94
9974	36101	90
9975	36105	86
9976	36108	83
9977	36111	79
9978	36115	76
9979	36118	72
9980	36121	68
9981	36124	65
9982	36127	61
9983	36130	57
9984	36133	54
9985	36137	50
9986	36141	47
9987	36144	43
9988	36147	39
9989	36150	36
9990	36153	32
9991	36157	28
9992	36160	25
9993	36163	21
9994	36166	18
9995	36169	14
9996	36173	10
9997	36175	7
9998	36178	3
9999	36183	0
